,total_points,was_home,kickoff_time,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,cost,position,team,GW,match_result,opponent,last_season_position,opponent_last_season_position,percent_value,position rank,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,selected_by_percent_ex,now_cost_ex,element_type_ex,season,mean assists 3,mean bonus 3,mean bps 3,mean clean_sheets 3,mean creativity 3,mean goals_conceded 3,mean goals_scored 3,mean ict_index 3,mean influence 3,mean minutes 3,mean own_goals 3,mean penalties_missed 3,mean penalties_saved 3,mean red_cards 3,mean saves 3,mean selected 3,mean threat 3,mean total_points 3,mean transfers_in 3,mean transfers_out 3,mean value 3,mean match_result 3,std bps 3,std creativity 3,std ict_index 3,std influence 3,std minutes 3,std selected 3,std threat 3,std total_points 3,std transfers_in 3,std transfers_out 3,std value 3
110,,False,2023-09-16T16:30:00Z,,,,,,,,,,,,,,,,,,48,,,,,Josh Dasilva,,MID,Brentford,5,,Newcastle,9,4,2.8469750889679717,9,4.0,2.0,81.0,1371.0,17.0,206.1,304.2,182.0,3.0,274.0,69.2,5.0,0.0,1.0,3.8,41.0,MID,2023-24,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9226.666666666666,1.3333333333333333,0.6666666666666666,402.3333333333333,1852.3333333333333,49.666666666666664,2.3333333333333335,1.4142135623730951,0.0,0.047140452079103175,0.0,4.242640687119285,2437.161372489634,0.9428090415820634,0.4714045207910317,273.88602657958944,211.1892253143822,0.4714045207910317
574,,True,2023-09-18T18:45:00Z,,,,,,,,,,,,,,,,,,40,,,,,Josh Powell,,DEF,Nott'm Forest,5,,Burnley,16,20,1.7072129748186087,15,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9089.666666666666,0.0,0.0,596.0,674.3333333333334,40.0,3.0,0.0,0.0,0.0,0.0,0.0,399.75103363079484,0.0,0.0,165.46298679765212,48.55466564147626,0.0
703,,True,2023-09-16T11:30:00Z,,,,,,,,,,,,,,,,,,50,,,,,José Malheiro de Sá,,GKP,Wolves,5,,Liverpool,13,5,3.1486146095717884,0,0.0,0.0,148.0,3240.0,55.0,0.0,845.6,0.0,18.0,683.0,84.7,11.0,0.0,2.0,5.1,50.0,GK,2023-24,0.0,0.0,20.333333333333332,0.0,0.0,3.6666666666666665,0.0,3.5666666666666664,36.0,90.0,0.0,0.0,0.0,0.0,5.0,112353.33333333333,0.0,1.6666666666666667,12155.666666666666,6492.666666666667,50.0,0.0,1.8856180831641267,0.0,1.2256517540566823,12.16223663640862,0.0,12635.055370762022,0.0,0.9428090415820634,7189.390346584024,998.9061795561961,0.0
429,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,58,,,,,João Cancelo,,DEF,Man City,5,,West Ham,1,14,3.4523809523809526,0,2.0,2.0,73.0,1273.0,16.0,266.4,277.0,276.0,10.0,304.0,81.2,6.0,1.0,3.0,17.8,71.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239565.33333333334,0.0,0.0,7829.666666666667,70127.66666666667,58.666666666666664,3.0,0.0,0.0,0.0,0.0,0.0,24618.15828927005,0.0,0.0,313.012601805245,26983.666174599446,0.4714045207910317
308,,True,2023-09-17T15:30:00Z,,,,,,,,,,,,,,,,,,40,,,,,João Neves Virgínia,,GKP,Everton,5,,Arsenal,17,2,2.8208744710860367,1,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47082.666666666664,0.0,0.0,296.6666666666667,3189.3333333333335,40.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,3571.360649512856,0.0,0.0,110.78006238589244,409.1791240466155,0.0
332,,True,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,João Palhinha Gonçalves,,MID,Fulham,5,,Luton,10,20,3.1036623215394163,5,3.0,0.0,83.0,3108.0,43.0,141.8,560.4,336.0,5.0,379.0,104.2,9.0,0.0,14.0,0.3,49.0,MID,2023-24,0.0,0.0,0.0,0.0,0.7999999999999999,0.6666666666666666,0.0,0.3333333333333333,2.2666666666666666,15.333333333333334,0.0,0.0,0.0,0.0,0.0,14649.0,0.0,0.0,3180.0,3429.0,50.0,0.0,0.0,0.565685424949238,0.23570226039551584,1.6027753706895076,10.842303978193728,4634.377843896633,0.0,0.0,4272.33917192912,866.9129137347072,0.0
148,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,55,,,,,João Pedro Junqueira de Jesus,,FWD,Brighton,5,,Man Utd,6,3,3.1267765776009098,2,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,-1.0,0.3333333333333333,8.6,0.6666666666666666,0.0,3.1,6.533333333333332,47.333333333333336,0.0,0.0,0.0,0.0,0.0,2190058.6666666665,16.0,0.6666666666666666,184578.33333333334,199076.66666666666,55.0,3.0,-1.0,10.606601717798213,0.9899494936611666,2.357022603955158,20.27039439401436,439236.8191012933,1.4142135623730951,0.9428090415820634,115314.50247138138,195798.8105195966,0.0
694,,True,2023-09-16T11:30:00Z,,,,,,,,,,,,,,,,,,50,,,,,João Victor Gomes da Silva,,MID,Wolves,5,,Liverpool,13,5,3.1486146095717884,4,1.0,0.0,21.0,649.0,18.0,72.0,133.0,46.0,2.0,84.0,24.9,2.0,0.0,5.0,0.0,45.0,MID,2023-24,0.0,0.0,5.666666666666667,0.0,4.666666666666667,3.3333333333333335,0.0,1.0999999999999999,3.4,62.666666666666664,0.0,0.0,0.0,0.0,0.0,6311.666666666667,2.6666666666666665,1.0,840.0,675.3333333333334,50.0,0.0,2.357022603955158,1.6027753706895078,0.28284271247461906,1.979898987322333,12.256517540566822,270.5861949340522,0.9428090415820634,0.0,448.3056992722711,5.185449728701348,0.0
163,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,44,,,,,Joël Veltman,,DEF,Brighton,5,,Man Utd,6,3,2.501421262080728,2,1.0,1.0,95.0,2183.0,29.0,200.8,406.2,162.0,6.0,447.0,77.2,10.0,0.0,6.0,2.4,46.0,DEF,2023-24,0.0,0.0,9.333333333333334,0.0,1.7,1.0,0.0,1.3,11.200000000000001,52.0,0.0,0.0,0.0,0.0,0.0,86895.33333333333,0.0,1.3333333333333333,3409.0,12769.666666666666,44.666666666666664,3.0,1.8856180831641267,1.4142135623730951,0.42426406871192857,5.65685424949238,26.870057685088806,8070.445395942463,0.0,0.4714045207910317,948.9373003523468,2703.033522215776,0.4714045207910317
451,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,51,,,,,Joško Gvardiol,,DEF,Man City,5,,West Ham,1,14,3.0357142857142856,4,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,16.0,0.6666666666666666,1.0,0.0,0.0,0.9333333333333332,8.4,60.0,0.0,0.0,0.0,0.0,0.0,418160.0,0.0,4.0,73169.66666666667,36360.333333333336,50.333333333333336,3.0,11.313708498984761,0.7071067811865476,0.6599663291074443,5.939696961966999,42.42640687119285,156891.4383961088,0.0,2.8284271247461903,50834.84930854248,1389.2291227711705,0.4714045207910317
143,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,53,,,,,Julio Enciso,,MID,Brighton,5,,Man Utd,6,3,3.013075611142695,4,4.0,3.0,57.0,794.0,12.0,161.0,255.8,370.0,7.0,189.0,78.5,4.0,0.0,1.0,2.4,46.0,FWD,2023-24,1.3333333333333333,0.0,18.666666666666668,0.0,16.666666666666668,0.6666666666666666,0.0,6.266666666666667,26.0,44.0,0.0,0.0,0.0,0.0,0.0,258428.66666666666,20.0,4.666666666666667,5185.0,88322.66666666667,54.333333333333336,3.0,13.199326582148888,11.785113019775793,4.431202495435698,18.384776310850235,31.11269837220809,79101.67858873511,14.142135623730951,3.299831645537222,3439.367383691367,28116.922642581085,0.9428090415820634
426,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,67,,,,,Julián Álvarez,,FWD,Man City,5,,West Ham,1,14,3.988095238095238,1,9.0,3.0,103.0,1448.0,16.0,271.1,430.8,545.0,14.0,393.0,124.7,5.0,0.0,0.0,7.7,61.0,FWD,2023-24,0.6666666666666666,2.0,39.0,0.6666666666666666,19.333333333333332,0.3333333333333333,1.0,7.8,36.73333333333333,89.66666666666667,0.0,0.0,0.0,0.0,0.0,644414.6666666666,22.0,9.333333333333334,102292.33333333333,66374.33333333333,65.33333333333333,3.0,8.48528137423857,11.549410759380276,1.2727922061357853,2.357022603955158,0.4714045207910317,221161.31654719566,1.4142135623730951,3.2998316455372216,39413.189174296574,20372.217770505224,0.4714045207910317
29,,False,2023-09-17T15:30:00Z,,,,,,,,,,,,,,,,,,47,,,,,Jurriën Timber,,DEF,Arsenal,5,,Everton,2,17,2.7926322043969103,4,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173097.33333333334,0.0,0.0,7020.666666666667,208540.66666666666,48.666666666666664,3.0,0.0,0.0,0.0,0.0,0.0,59731.66682943162,0.0,0.0,4821.525438650671,124117.51049263311,0.4714045207910317
76,,True,2023-09-17T13:00:00Z,,,,,,,,,,,,,,,,,,48,,,,,Justin Kluivert,,MID,Bournemouth,5,,Chelsea,15,12,2.9161603888213854,13,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.3333333333333333,0.0,11.299999999999999,0.3333333333333333,0.0,3.4,6.733333333333333,41.333333333333336,0.0,0.0,0.0,0.0,0.0,36438.0,15.666666666666666,1.3333333333333333,654.3333333333334,5894.333333333333,49.666666666666664,0.3333333333333333,2.3570226039551585,0.28284271247461884,0.8485281374238569,3.205550741379015,20.27039439401436,5450.379069385908,4.714045207910316,0.4714045207910317,43.36921591277491,255.5012502687392,0.4714045207910317
452,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,65,,,,,Jérémy Doku,,MID,Man City,5,,West Ham,1,14,3.869047619047619,4,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,False,2023-09-18T18:45:00Z,,,,,,,,,,,,,,,,,,49,,,,,Jóhann Berg Gudmundsson,,MID,Burnley,5,,Nott'm Forest,20,16,2.5830258302583027,7,,,,,,,,,,,,,,,,,,2023-24,0.6666666666666666,0.0,10.0,0.0,27.599999999999998,0.6666666666666666,0.0,4.466666666666667,15.6,30.0,0.0,0.0,0.0,0.0,0.0,3453.6666666666665,1.3333333333333333,2.6666666666666665,24.0,388.0,49.333333333333336,0.0,7.0710678118654755,19.51614716074871,3.1584102892999124,11.030865786510141,21.213203435596427,382.78047088231773,0.9428090415820634,1.8856180831641267,16.97056274847714,274.35743110038044,0.4714045207910317
150,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Kacper Kozłowski,,MID,Brighton,5,,Man Utd,6,3,2.558271745309835,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,44.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,15.556349186104045,0.0,0.0,0.0,24.041630560342615,0.0
5,,False,2023-09-17T15:30:00Z,,,,,,,,,,,,,,,,,,73,,,,,Kai Havertz,,MID,Arsenal,5,,Everton,2,17,4.33749257278669,3,7.0,1.0,102.0,2565.0,31.0,513.3,470.2,1012.0,13.0,301.0,199.3,9.0,0.0,5.0,3.2,74.0,FWD,2023-24,0.0,0.0,-1.0,0.6666666666666666,13.300000000000002,0.3333333333333333,0.0,2.6333333333333333,2.6,85.33333333333333,0.0,0.0,0.0,0.0,0.0,327401.0,11.0,2.0,6207.0,76598.33333333333,74.33333333333333,3.0,-1.0,0.7071067811865476,1.0370899457402696,3.676955262170047,6.599663291074444,70258.12977869537,7.0710678118654755,0.0,3231.477990022522,6471.912665940074,0.9428090415820634
444,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,49,,,,,Kalvin Phillips,,MID,Man City,5,,West Ham,1,14,2.9166666666666665,8,0.0,0.0,14.0,291.0,3.0,46.5,39.0,19.0,0.0,68.0,10.5,1.0,0.0,1.0,0.1,48.0,MID,2023-24,0.0,0.0,2.0,0.0,0.3,0.0,0.0,0.16666666666666666,1.4000000000000001,2.0,0.0,0.0,0.0,0.0,0.0,4022.0,0.0,0.3333333333333333,109.66666666666667,724.0,49.666666666666664,3.0,2.8284271247461903,0.42426406871192857,0.23570226039551584,1.9798989873223332,2.8284271247461903,144.2497833620557,0.0,0.4714045207910317,18.856180831641264,206.47518010647187,0.4714045207910317
156,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,65,,,,,Kaoru Mitoma,,MID,Brighton,5,,Man Utd,6,3,3.695281409891984,1,7.0,9.0,138.0,2311.0,35.0,567.6,566.8,857.0,11.0,457.0,198.9,8.0,0.0,0.0,27.3,57.0,MID,2023-24,1.0,1.3333333333333333,31.333333333333332,0.0,43.833333333333336,1.0,0.6666666666666666,13.066666666666668,51.73333333333333,83.33333333333333,0.0,0.0,0.0,0.0,0.0,3624810.6666666665,35.0,9.666666666666666,132311.66666666666,211594.33333333334,65.33333333333333,3.0,12.256517540566822,7.448191428498303,2.592724864350674,18.19621450253382,4.714045207910316,200925.33468319906,0.0,3.2998316455372216,27477.226707867656,153213.54032489716,0.4714045207910317
499,,True,2023-09-16T16:30:00Z,,,,,,,,,,,,,,,,,,40,,,,,Karl Darlow,,GKP,Newcastle,5,,Brentford,4,9,2.089864158829676,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,39.0,GK,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342.0,0.0,0.0,0.0,222.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,110.30865786510141,0.0,0.0,0.0,82.02438661763951,0.0
30,,False,2023-09-17T15:30:00Z,,,,,,,,,,,,,,,,,,40,,,,,Karl Hein,,GKP,Arsenal,5,,Everton,2,17,2.3767082590612003,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,GK,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734.6666666666667,0.0,0.0,261.0,91.66666666666667,40.0,3.0,0.0,0.0,0.0,0.0,0.0,975.3359535166446,0.0,0.0,107.48023074035522,92.86669059583323,0.0
118,,False,2023-09-16T16:30:00Z,,,,,,,,,,,,,,,,,,49,,,,,Keane Lewis-Potter,,MID,Brentford,5,,Newcastle,9,4,2.906287069988138,6,0.0,1.0,14.0,313.0,4.0,64.0,42.0,114.0,0.0,37.0,21.9,0.0,0.0,0.0,0.0,52.0,MID,2023-24,0.0,0.0,-1.0,0.0,0.7000000000000001,0.3333333333333333,0.0,1.8666666666666665,2.0,19.0,0.0,0.0,0.0,0.0,0.0,3160.0,17.0,1.0,88.0,472.0,49.666666666666664,2.3333333333333335,1.4142135623730951,0.565685424949238,0.18856180831641264,1.4142135623730951,0.0,234.75945135393377,0.0,0.0,26.870057685088806,73.53910524340094,0.4714045207910317
37,,True,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,49,,,,,Keinan Davis,,FWD,Aston Villa,5,,Crystal Palace,7,11,2.834008097165992,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,FWD,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24380.666666666668,0.0,0.0,1805.3333333333333,3795.3333333333335,49.666666666666664,2.0,0.0,0.0,0.0,0.0,0.0,649.5954296500416,0.0,0.0,617.5399222362515,775.9318412220381,0.4714045207910317
522,,True,2023-09-16T16:30:00Z,,,,,,,,,,,,,,,,,,40,,,,,Kell Watts,,DEF,Newcastle,5,,Brentford,4,9,2.089864158829676,8,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10144.0,0.0,0.0,0.0,2035.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,923.481456229631,0.0,0.0,0.0,796.2022356160525,0.0
337,,True,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Kenny Tete,,DEF,Fulham,5,,Luton,10,20,2.793296089385475,0,1.0,5.0,90.0,2569.0,36.0,385.6,617.8,110.0,1.0,484.0,111.6,7.0,0.0,8.0,0.4,44.0,DEF,2023-24,0.0,0.0,14.333333333333334,0.0,2.6333333333333333,2.6666666666666665,0.0,1.6666666666666667,12.533333333333333,80.66666666666667,0.0,0.0,0.0,0.0,0.0,60375.333333333336,1.3333333333333333,0.6666666666666666,4413.0,3886.0,45.0,0.0,6.599663291074444,1.2256517540566825,0.3299831645537222,4.054078878802873,6.128258770283412,3369.5995146142945,1.8856180831641267,0.4714045207910317,2091.6218587498074,1610.7892475429553,0.0
216,,False,2023-09-17T13:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Kepa Arrizabalaga,,GKP,Chelsea,5,,Bournemouth,12,15,2.229157378510923,0,0.0,0.0,118.0,2565.0,33.0,0.1,706.2,0.0,15.0,575.0,70.6,9.0,0.0,1.0,6.4,45.0,GK,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50385.0,0.0,0.0,1183.3333333333333,31478.333333333332,50.0,0.0,0.0,0.0,0.0,0.0,0.0,12259.817372212361,0.0,0.0,836.7430244040812,15991.455558794169,0.0
432,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,102,,,,,Kevin De Bruyne,,MID,Man City,5,,West Ham,1,14,6.071428571428571,0,7.0,18.0,183.0,2413.0,23.0,1476.7,897.8,598.0,26.0,742.0,297.6,10.0,0.0,1.0,25.5,121.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351323.3333333333,0.0,0.0,4515.333333333333,667066.3333333334,103.66666666666667,3.0,0.0,0.0,0.0,0.0,0.0,100226.25797442283,0.0,0.0,2887.352689845069,437039.6026298863,0.4714045207910317
329,,True,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Kevin Mbabu,,DEF,Fulham,5,,Luton,10,20,2.4829298572315333,8,0.0,1.0,7.0,141.0,7.0,37.7,39.8,0.0,0.0,39.0,7.8,0.0,0.0,1.0,0.1,43.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50145.333333333336,0.0,0.0,1682.3333333333333,4405.666666666667,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2342.8804683314274,0.0,0.0,536.9297491809851,44.78342947514801,0.0
125,,False,2023-09-16T16:30:00Z,,,,,,,,,,,,,,,,,,54,,,,,Kevin Schade,,MID,Brentford,5,,Newcastle,9,4,3.202846975088968,2,0.0,1.0,29.0,723.0,7.0,110.4,72.2,205.0,0.0,76.0,38.7,3.0,0.0,2.0,0.0,49.0,MID,2023-24,0.3333333333333333,0.0,5.0,0.6666666666666666,10.333333333333334,0.3333333333333333,0.0,2.533333333333333,4.533333333333334,70.0,0.0,0.0,0.0,0.0,0.0,11511.333333333334,10.333333333333334,3.6666666666666665,2992.0,1396.0,54.666666666666664,2.3333333333333335,4.242640687119285,12.775062513436957,2.592724864350674,4.4312024954356986,0.0,3807.534314429163,8.956685895029603,0.9428090415820634,3949.8984797080543,45.254833995939045,0.4714045207910317
692,,True,2023-09-16T11:30:00Z,,,,,,,,,,,,,,,,,,40,,,,,Ki-Jana Hoever,,DEF,Wolves,5,,Liverpool,13,5,2.5188916876574305,9,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7886.0,0.0,0.0,0.0,983.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,636.3961030678928,0.0,0.0,0.0,263.0437226013957,0.0
80,,True,2023-09-17T13:00:00Z,,,,,,,,,,,,,,,,,,49,,,,,Kieffer Moore,,FWD,Bournemouth,5,,Chelsea,15,12,2.976913730255164,1,4.0,0.0,57.0,1269.0,34.0,89.6,216.2,272.0,3.0,161.0,57.3,3.0,0.0,1.0,0.7,49.0,FWD,2023-24,0.0,0.0,-1.0,0.0,0.8666666666666667,0.0,0.0,0.5333333333333333,0.0,18.0,0.0,0.0,0.0,0.0,0.0,37382.666666666664,5.333333333333333,0.6666666666666666,1325.0,6070.333333333333,49.666666666666664,0.3333333333333333,-1.0,0.6128258770283412,0.3771236166328254,0.0,12.727922061357855,3390.3413135291003,3.7712361663282534,0.4714045207910317,239.00209204105306,958.3653907681673,0.4714045207910317
20,,False,2023-09-17T15:30:00Z,,,,,,,,,,,,,,,,,,44,,,,,Kieran Tierney,,DEF,Arsenal,5,,Everton,2,17,2.6143790849673203,6,0.0,1.0,37.0,774.0,10.0,85.5,144.0,67.0,0.0,164.0,29.9,1.0,0.0,0.0,0.8,46.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27212.0,0.0,0.0,1132.3333333333333,6115.0,44.666666666666664,3.0,0.0,0.0,0.0,0.0,0.0,4173.344222563003,0.0,0.0,597.7409323630282,940.4520189781082,0.4714045207910317
521,,True,2023-09-16T16:30:00Z,,,,,,,,,,,,,,,,,,65,,,,,Kieran Trippier,,DEF,Newcastle,5,,Brentford,4,9,3.3960292580982236,0,1.0,9.0,198.0,3342.0,31.0,1818.5,904.8,117.0,39.0,941.0,284.3,16.0,0.0,5.0,62.4,60.0,DEF,2023-24,0.0,0.0,16.666666666666668,0.0,18.099999999999998,1.6666666666666667,0.0,4.6000000000000005,26.733333333333334,90.0,0.0,0.0,0.0,0.0,0.0,2939289.0,1.3333333333333333,1.6666666666666667,93255.33333333333,171098.0,65.0,0.0,3.299831645537222,1.9798989873223327,0.4242640687119287,1.225651754056683,0.0,31956.98386894483,0.9428090415820634,0.4714045207910317,20300.092878824194,6153.243209885337,0.0
159,,False,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Kjell Scherpen,,GKP,Brighton,5,,Man Utd,6,3,2.274019329164298,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,GK,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.33333333333333,0.0,0.0,0.0,8.666666666666666,40.0,3.0,0.0,0.0,0.0,0.0,0.0,3.7712361663282534,0.0,0.0,0.0,6.128258770283411,0.0
470,,True,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,44,,,,,Kobbie Mainoo,,MID,Man Utd,5,,Brighton,3,6,2.223345123799899,14,0.0,0.0,1.0,10.0,0.0,0.8,5.8,6.0,0.0,2.0,1.3,0.0,0.0,0.0,0.0,45.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2101.6666666666665,0.0,0.0,80.33333333333333,536.6666666666666,44.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,250.78720506082885,0.0,0.0,20.741798914805393,184.3191676292934,0.4714045207910317
679,,True,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Konstantinos Mavropanos,,DEF,West Ham,5,,Man City,14,1,3.200568990042674,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,False,2023-09-16T11:30:00Z,,,,,,,,,,,,,,,,,,44,,,,,Konstantinos Tsimikas,,DEF,Liverpool,5,,Wolves,5,13,2.5301897642323175,6,0.0,4.0,48.0,762.0,11.0,281.7,177.6,124.0,2.0,216.0,58.5,4.0,0.0,3.0,0.4,43.0,DEF,2023-24,0.0,0.0,2.0,0.0,0.19999999999999998,0.0,0.0,0.06666666666666667,0.13333333333333333,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,10943.333333333334,0.0,0.6666666666666666,312.6666666666667,1408.6666666666667,44.666666666666664,3.0,1.4142135623730951,0.1414213562373095,0.047140452079103175,0.09428090415820635,1.8856180831641267,293.68501645281276,0.0,0.4714045207910317,16.027753706895076,229.57400162523243,0.4714045207910317
43,,True,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Kortney Hause,,DEF,Aston Villa,5,,Crystal Palace,7,11,2.313475997686524,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18927.0,0.0,0.0,687.0,1663.3333333333333,40.0,2.0,0.0,0.0,0.0,0.0,0.0,313.9554108468271,0.0,0.0,217.78888860545663,17.913371790059205,0.0
101,,False,2023-09-16T16:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Kristoffer Ajer,,DEF,Brentford,5,,Newcastle,9,4,2.6690391459074734,2,0.0,0.0,29.0,763.0,14.0,24.7,96.8,27.0,0.0,129.0,15.1,4.0,0.0,0.0,0.1,45.0,DEF,2023-24,0.6666666666666666,0.0,11.0,0.0,7.300000000000001,0.0,0.0,3.8000000000000003,12.933333333333332,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,30023.0,17.666666666666668,3.0,3241.3333333333335,2686.0,45.0,2.3333333333333335,5.656854249492381,4.384062043356595,0.4242640687119287,6.316820578599824,3.7712361663282534,680.2367235014588,15.084944665313014,1.4142135623730951,1330.3035576722914,578.4133470105959,0.0
674,,True,2023-09-16T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Kurt Zouma,,DEF,West Ham,5,,Man City,14,1,3.200568990042674,0,2.0,1.0,88.0,1988.0,29.0,18.7,415.0,239.0,8.0,385.0,67.4,7.0,0.0,0.0,1.4,44.0,DEF,2023-24,0.0,1.0,18.0,0.0,1.0666666666666667,1.0,0.3333333333333333,3.433333333333333,27.133333333333336,90.0,0.0,0.0,0.0,0.0,0.0,91976.33333333333,6.333333333333333,5.0,8784.666666666666,7147.333333333333,45.0,3.0,12.727922061357855,1.5084944665313016,3.7240957142491498,26.775776780930595,0.0,10031.488202433155,8.956685895029603,4.242640687119285,7451.019855623047,1128.0710182529388,0.0
